2020-09-27 23:44:22,"RT @JJervonc: I present to you..... Brody Amamiya

I'm not sorry

#persona5 #Persona5Royal #yomama https://t.co/3eMjJUk3ol"

2020-09-27 23:42:56,"RT @sqewree: Kasumi from persona 5!
I realize I'm super late to post stuff on twitter I apologize HAHA
#P5 #Persona5 #Persona5Royal #person…"

2020-09-27 23:41:19,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:40:45,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:40:15,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:39:29,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:39:16,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:36:02,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:35:24,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:35:00,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:32:33,"RT @_Eri_Arts_: How the P5 gang would play Among us!

#art #digitalart #firealpaca #Persona5 #P5 #AmongUs #amongusfanart #P5R #Persona5Roya…"

2020-09-27 23:31:24,"RT @sqewree: Kasumi from persona 5!
I realize I'm super late to post stuff on twitter I apologize HAHA
#P5 #Persona5 #Persona5Royal #person…"

2020-09-27 23:30:53,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:29:57,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:29:36,"RT @CosmosSketcher: ✨MY COMMISSIONS ARE OPEN✨
#Commission done for the awesome @Jakebroe69 of #MakotoNiijima standing in the evening city s…"

2020-09-27 23:27:26,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:27:16,"So many confidants, So little time. #Persona5Royal #AffilaitePush https://t.co/O9FmJyJZmg"

2020-09-27 23:27:07,We Gamers #Persona5Royal  (Persona 5 Royal)  live at https://t.co/cu5nqf7Iqa

2020-09-27 23:25:50,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:25:19,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:24:42,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:23:07,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:21:13,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:20:57,"RT @madsengland: [#Persona5Royal]
he went home and did this after every single confidant event https://t.co/treIoDdvcT"

2020-09-27 23:20:15,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:17:24,"RT @IntotheFrisson: #shuake scene from a fanfic in the works 😋
#Persona5 #Persona5Royal #akeshu #akechi #akirakurusu #renamamiya #sickfic #…"

2020-09-27 23:17:02,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:17:01,"RT @sqewree: Kasumi from persona 5!
I realize I'm super late to post stuff on twitter I apologize HAHA
#P5 #Persona5 #Persona5Royal #person…"

2020-09-27 23:16:49,"RT @_Eri_Arts_: How the P5 gang would play Among us!

#art #digitalart #firealpaca #Persona5 #P5 #AmongUs #amongusfanart #P5R #Persona5Roya…"

2020-09-27 23:15:36,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:13:15,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:12:06,"RT @sqewree: Kasumi from persona 5!
I realize I'm super late to post stuff on twitter I apologize HAHA
#P5 #Persona5 #Persona5Royal #person…"

2020-09-27 23:11:46,"RT @_Eri_Arts_: How the P5 gang would play Among us!

#art #digitalart #firealpaca #Persona5 #P5 #AmongUs #amongusfanart #P5R #Persona5Roya…"

2020-09-27 23:11:39,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:10:11,"RT @sqewree: Kasumi from persona 5!
I realize I'm super late to post stuff on twitter I apologize HAHA
#P5 #Persona5 #Persona5Royal #person…"

2020-09-27 23:08:57,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:08:36,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:06:54,RT @eiriseth: i made some changes beacuse i didn't quite like it 🥀 #Persona5Royal #P5R https://t.co/PJpsjKexoF

2020-09-27 23:04:56,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

2020-09-27 23:04:46,RT @IntotheFrisson: I know Makoto is queen but QUEEEEN 😂 I promised and I deliver! FemJoker Phantom Thief outfit! #Persona5 #Persona5Royal…

